id_row,SEXE,ANNEE,CLASSE_AGE,CODE_CIM10,libelle_CIM10,label,indicateur,rang,frequence,age_median,nb_cas,asr
3079,Femme,2012,75+,C64-65,,Rein,Incidence,15,1.7,,1,24.98
5624,Femme,2011,50-74,C64-65,,Rein,Mortalité,15,1.2,,1,4.78
5657,Homme,2021,50-74,C64-65,,Rein,Mortalité,15,0.9,,1,3.69
6195,Homme,2010,75+,C64-65,,Rein,Mortalité,13,1.9,,1,37.12
4754,Homme,2010,25-49,C64-65,,Rein,Mortalité,8,6.7,,1,1.98
3815,Femme,2010,Tous ages,C64-65,,Rein,Mortalité,15,0.8,78.0,1,0.54
796,Homme,2015,00-24,C64-65,,Rein,Incidence,5,11.1,,1,1.67
6247,Femme,2018,75+,C64-65,,Rein,Mortalité,15,1.5,,1,15.47
4036,Femme,2016,00-24,C64-65,,Rein,Mortalité,2,33.3,,1,1.74
1787,Femme,2020,25-49,C64-65,,Rein,Incidence,13,0.8,,1,1.95
5611,Femme,2014,50-74,C64-65,,Rein,Mortalité,18,1.4,,1,4.39
3118,Homme,2015,75+,C64-65,,Rein,Incidence,14,1.3,,1,24.65
1712,Homme,2017,25-49,C64-65,,Rein,Incidence,13,1.8,,1,1.94
5656,Homme,2018,50-74,C64-65,,Rein,Mortalité,15,0.9,,1,3.06
5562,Femme,2009,50-74,C64-65,,Rein,Mortalité,15,2.0,,1,4.9
3166,Homme,2014,75+,C64-65,,Rein,Incidence,14,1.0,,1,25.54
758,Homme,2010,00-24,C64-65,,Rein,Incidence,3,20.0,,1,2.43
1730,Homme,2021,25-49,C64-65,,Rein,Incidence,15,1.6,,1,1.82
4769,Homme,2021,25-49,C64-65,,Rein,Mortalité,6,5.9,,1,1.82
773,Homme,2021,00-24,C64-65,,Rein,Incidence,3,16.7,,1,1.86
3845,Femme,2011,Tous ages,C64-65,,Rein,Mortalité,17,0.6,62.0,1,0.86
3860,Femme,2016,Tous ages,C64-65,,Rein,Mortalité,20,0.5,17.0,1,0.83
1761,Femme,2011,25-49,C64-65,,Rein,Incidence,14,1.0,,1,1.84
1739,Femme,2013,25-49,C70-72,,Système nerveux central,Incidence,16,1.1,,1,1.84
6240,Homme,2021,75+,C70-72,,Système nerveux central,Mortalité,14,1.6,,1,20.15
6261,Homme,2018,75+,C70-72,,Système nerveux central,Mortalité,16,1.4,,1,23.35
3089,Femme,2014,75+,C70-72,,Système nerveux central,Incidence,14,1.6,,1,22.98
3816,Femme,2010,Tous ages,C70-72,,Système nerveux central,Mortalité,16,0.8,72.0,1,0.77
776,Homme,2012,00-24,C70-72,,Système nerveux central,Incidence,3,16.7,,1,2.39
3154,Homme,2010,75+,C70-72,,Système nerveux central,Incidence,16,1.1,,1,37.12
3153,Homme,2008,75+,C70-72,,Système nerveux central,Incidence,15,1.1,,1,42.19
2568,Homme,2021,50-74,C70-72,,Système nerveux central,Incidence,19,0.3,,1,2.6
4807,Homme,2014,25-49,C70-72,,Système nerveux central,Mortalité,9,4.3,,1,1.84
3088,Femme,2010,75+,C70-72,,Système nerveux central,Incidence,14,1.6,,1,24.04
2551,Femme,2014,50-74,C70-72,,Système nerveux central,Incidence,18,0.5,,1,4.39
3829,Femme,2014,Tous ages,C70-72,,Système nerveux central,Mortalité,20,0.7,56.0,1,0.64
6180,Femme,2011,75+,C70-72,,Système nerveux central,Mortalité,13,2.2,,1,22.67
787,Femme,2014,00-24,C70-72,,Système nerveux central,Incidence,4,12.5,,1,1.74
3179,Homme,2019,75+,C70-72,,Système nerveux central,Incidence,16,0.7,,1,21.38
5659,Homme,2018,50-74,C70-72,,Système nerveux central,Mortalité,16,0.9,,1,3.03
3155,Homme,2011,75+,C70-72,,Système nerveux central,Incidence,16,1.1,,1,29.71
4038,Femme,2016,00-24,C70-72,,Système nerveux central,Mortalité,3,33.3,,1,2.06
4843,Femme,2019,25-49,C70-72,,Système nerveux central,Mortalité,8,3.2,,1,1.92
734,Femme,2017,00-24,C70-72,,Système nerveux central,Incidence,3,33.3,,1,2.6
4836,Homme,2017,25-49,C70-72,,Système nerveux central,Mortalité,9,3.8,,1,1.94
1655,Homme,2018,25-49,C70-72,,Système nerveux central,Incidence,13,2.4,,1,1.94
574,Femme,2008,Tous ages,C70-72,,Système nerveux central,Incidence,19,0.3,40.0,1,0.68
4015,Homme,2011,00-24,C91-95,,Leucémies,Mortalité,1,100.0,,1,1.66
3801,Femme,2009,Tous ages,C91-95,,Leucémies,Mortalité,15,0.9,33.0,1,0.64
4796,Homme,2016,25-49,C91-95,,Leucémies,Mortalité,6,4.3,,1,1.83
1749,Femme,2021,25-49,C91-95,,Leucémies,Incidence,12,1.0,,1,1.98
1748,Femme,2015,25-49,C91-95,,Leucémies,Incidence,12,1.0,,1,1.85
5629,Femme,2017,50-74,C91-95,,Leucémies,Mortalité,12,1.1,,1,3.78
723,Femme,2013,00-24,C91-95,,Leucémies,Incidence,1,33.3,,1,2.53
6199,Femme,2021,75+,C91-95,,Leucémies,Mortalité,13,1.8,,1,13.26
4797,Femme,2017,25-49,C91-95,,Leucémies,Mortalité,9,4.3,,1,1.87
4019,Femme,2021,00-24,C91-95,,Leucémies,Mortalité,1,100.0,,1,1.8
724,Homme,2014,00-24,C91-95,,Leucémies,Incidence,1,33.3,,1,1.65
4018,Homme,2020,00-24,C91-95,,Leucémies,Mortalité,1,100.0,,1,1.83
1641,Homme,2012,25-49,C91-95,,Leucémies,Incidence,10,2.6,,1,1.91
4016,Homme,2013,00-24,C91-95,,Leucémies,Mortalité,1,100.0,,1,1.65
4035,Homme,2012,00-24,C91-95,,Leucémies,Mortalité,2,33.3,,1,1.69
1675,Homme,2015,25-49,C91-95,,Leucémies,Incidence,13,2.0,,1,2.0
5681,Homme,2020,50-74,"C88,C90",,Myélomes,Mortalité,17,0.7,,1,3.72
5654,Homme,2018,50-74,"C88,C90",,Myélomes,Mortalité,14,0.9,,1,3.06
1773,Femme,2014,25-49,"C88,C90",,Myélomes,Incidence,16,0.9,,1,2.02
1735,Homme,2020,25-49,"C88,C90",,Myélomes,Incidence,14,1.5,,1,1.86
5653,Homme,2009,50-74,"C88,C90",,Myélomes,Mortalité,15,0.9,,1,4.67
6193,Homme,2010,75+,"C88,C90",,Myélomes,Mortalité,11,1.9,,1,37.12
5622,Femme,2018,50-74,"C88,C90",,Myélomes,Mortalité,16,1.2,,1,3.7
3103,Femme,2015,75+,"C88,C90",,Myélomes,Incidence,16,1.4,,1,21.85
1679,Homme,2011,25-49,"C88,C90",,Myélomes,Incidence,12,2.0,,1,2.19
3148,Homme,2008,75+,"C88,C90",,Myélomes,Incidence,14,1.1,,1,34.99
3858,Femme,2016,Tous ages,"C88,C90",,Myélomes,Mortalité,18,0.5,50.0,1,0.6
4750,Homme,2010,25-49,"C82-86,C96",,LMNH,Mortalité,6,6.7,,1,2.24
800,Homme,2011,00-24,"C82-86,C96",,LMNH,Incidence,3,10.0,,1,1.66
1706,Homme,2017,25-49,"C82-86,C96",,LMNH,Incidence,12,1.8,,1,1.88
757,Homme,2020,00-24,"C82-86,C96",,LMNH,Incidence,3,20.0,,1,1.83
5666,Homme,2012,50-74,"C82-86,C96",,LMNH,Mortalité,15,0.8,,1,3.69
1734,Homme,2020,25-49,"C82-86,C96",,LMNH,Incidence,13,1.5,,1,1.85
4039,Homme,2017,00-24,"C82-86,C96",,LMNH,Mortalité,2,16.7,,1,1.73
5665,Homme,2010,50-74,"C82-86,C96",,LMNH,Mortalité,16,0.8,,1,4.49
4816,Femme,2021,25-49,"C82-86,C96",,LMNH,Mortalité,6,4.2,,1,1.98
6203,Femme,2019,75+,"C82-86,C96",,LMNH,Mortalité,11,1.8,,1,17.91
3128,Femme,2021,75+,"C82-86,C96",,LMNH,Incidence,17,1.2,,1,13.26
3077,Femme,2012,75+,"C82-86,C96",,LMNH,Incidence,13,1.7,,1,21.37
5595,Femme,2012,50-74,"C82-86,C96",,LMNH,Mortalité,13,1.5,,1,4.65
4823,Homme,2012,25-49,"C82-86,C96",,LMNH,Mortalité,7,4.0,,1,1.86
3145,Homme,2010,75+,"C82-86,C96",,LMNH,Incidence,14,1.1,,1,31.25
3041,Femme,2008,75+,"C82-86,C96",,LMNH,Incidence,12,2.1,,1,26.87
6254,Homme,2017,75+,"C82-86,C96",,LMNH,Mortalité,11,1.4,,1,22.97
3028,Homme,2011,75+,C15,Tumeur maligne de l'oesophage,Oesophage,Incidence,12,2.2,,2,69.49
3047,Homme,2016,75+,C15,Tumeur maligne de l'oesophage,Oesophage,Incidence,13,2.1,,2,47.6
551,Femme,2013,Tous ages,C15,Tumeur maligne de l'oesophage,Oesophage,Incidence,20,0.5,45.0,2,1.26
3058,Homme,2018,75+,C15,Tumeur maligne de l'oesophage,Oesophage,Incidence,13,1.9,,2,45.52
6070,Homme,2009,75+,C15,Tumeur maligne de l'oesophage,Oesophage,Mortalité,9,4.4,,2,65.7
3061,Homme,2020,75+,C16,Tumeur maligne de l'estomac,Estomac,Incidence,9,1.8,,2,41.78
2990,Homme,2013,75+,C16,Tumeur maligne de l'estomac,Estomac,Incidence,8,2.6,,2,57.3
5522,Femme,2011,50-74,C16,Tumeur maligne de l'estomac,Estomac,Mortalité,11,2.4,,2,8.16
4696,Homme,2009,25-49,C16,Tumeur maligne de l'estomac,Estomac,Mortalité,4,13.3,,2,4.34
5591,Homme,2017,50-74,C16,Tumeur maligne de l'estomac,Estomac,Mortalité,13,1.5,,2,7.92
6034,Femme,2009,75+,C16,Tumeur maligne de l'estomac,Estomac,Mortalité,6,5.1,,2,50.99
4738,Femme,2021,25-49,C16,Tumeur maligne de l'estomac,Estomac,Mortalité,3,8.3,,2,3.78
1567,Homme,2009,25-49,C16,Tumeur maligne de l'estomac,Estomac,Incidence,9,4.1,,2,4.07
4728,Homme,2016,25-49,C16,Tumeur maligne de l'estomac,Estomac,Mortalité,2,8.7,,2,3.67
2991,Homme,2015,75+,C16,Tumeur maligne de l'estomac,Estomac,Incidence,8,2.6,,2,51.74
1699,Femme,2016,25-49,C16,Tumeur maligne de l'estomac,Estomac,Incidence,9,1.8,,2,3.7
6072,Femme,2015,75+,C16,Tumeur maligne de l'estomac,Estomac,Mortalité,6,4.3,,2,39.88
6067,Femme,2011,75+,C16,Tumeur maligne de l'estomac,Estomac,Mortalité,7,4.4,,2,45.33
4729,Homme,2019,25-49,C16,Tumeur maligne de l'estomac,Estomac,Mortalité,4,8.7,,2,3.76
4716,Homme,2018,25-49,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Mortalité,3,9.5,,2,3.89
6068,Homme,2009,75+,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Mortalité,7,4.4,,2,79.3
1701,Femme,2016,25-49,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Incidence,10,1.8,,2,3.91
6144,Homme,2014,75+,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Mortalité,9,2.7,,2,53.98
3062,Homme,2020,75+,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Incidence,10,1.8,,2,41.78
3037,Homme,2016,75+,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Incidence,10,2.1,,2,49.58
6036,Femme,2009,75+,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Mortalité,7,5.1,,2,50.99
4710,Homme,2020,25-49,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Mortalité,4,10.5,,2,3.7
6160,Homme,2020,75+,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Mortalité,12,2.4,,2,41.78
2521,Femme,2021,50-74,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Incidence,15,0.7,,2,5.91
4719,Femme,2014,25-49,C25,Tumeur maligne du pancréas,Pancréas,Mortalité,5,9.5,,2,3.57
1576,Homme,2015,25-49,C25,Tumeur maligne du pancréas,Pancréas,Incidence,10,4.0,,2,4.0
2528,Homme,2012,50-74,C25,Tumeur maligne du pancréas,Pancréas,Incidence,18,0.7,,2,7.83
3068,Homme,2020,75+,C25,Tumeur maligne du pancréas,Pancréas,Incidence,11,1.8,,2,41.78
1595,Homme,2016,25-49,C25,Tumeur maligne du pancréas,Pancréas,Incidence,10,3.6,,2,3.81
2935,Femme,2011,75+,C25,Tumeur maligne du pancréas,Pancréas,Incidence,8,3.6,,2,52.03
3025,Homme,2011,75+,C43,Mélanome malin de la peau,Mélanomes,Incidence,11,2.2,,2,69.49
2472,Femme,2008,50-74,C43,Mélanome malin de la peau,Mélanomes,Incidence,14,1.2,,2,8.77
1602,Homme,2019,25-49,C43,Mélanome malin de la peau,Mélanomes,Incidence,10,3.4,,2,4.0
749,Femme,2011,00-24,C43,Mélanome malin de la peau,Mélanomes,Incidence,3,22.2,,2,3.57
3803,Homme,2014,Tous ages,C43,Mélanome malin de la peau,Mélanomes,Mortalité,16,0.9,80.0,2,1.08
4739,Homme,2012,25-49,C43,Mélanome malin de la peau,Mélanomes,Mortalité,5,8.0,,2,3.72
2529,Homme,2010,50-74,C50,Tumeur maligne du sein,Sein,Incidence,18,0.7,,2,9.27
1611,Homme,2021,25-49,C50,Tumeur maligne du sein,Sein,Incidence,9,3.2,,2,4.44
3012,Femme,2020,75+,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Incidence,12,2.2,,2,30.99
2943,Femme,2012,75+,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Incidence,8,3.4,,2,49.95
4726,Femme,2017,25-49,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Mortalité,4,8.7,,2,3.79
2961,Femme,2010,75+,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Incidence,6,3.1,,2,48.08
5506,Femme,2014,50-74,C54,Tumeur maligne du corps de l'utérus,Utérus,Mortalité,12,2.7,,2,7.96
2950,Femme,2012,75+,C56,Tumeur maligne de l'ovaire,Ovaire,Incidence,10,3.4,,2,49.95
2901,Femme,2008,75+,C56,Tumeur maligne de l'ovaire,Ovaire,Incidence,8,4.2,,2,58.45
6123,Femme,2012,75+,C56,Tumeur maligne de l'ovaire,Ovaire,Mortalité,10,3.3,,2,46.34
1596,Homme,2017,25-49,C61,Tumeur maligne de la prostate,Prostate,Incidence,11,3.6,,2,3.88
556,Homme,2010,Tous ages,C62,Tumeur maligne du testicule,Testicule,Incidence,19,0.5,24.5,2,1.68
5577,Homme,2010,50-74,C67,Tumeur maligne de la vessie,Vessie-Voies urinaires,Mortalité,14,1.7,,2,9.27
558,Femme,2010,Tous ages,C67,Tumeur maligne de la vessie,Vessie-Voies urinaires,Incidence,19,0.5,78.0,2,1.33
5603,Homme,2015,50-74,C67,Tumeur maligne de la vessie,Vessie-Voies urinaires,Mortalité,15,1.5,,2,7.85
2482,Femme,2009,50-74,C67,Tumeur maligne de la vessie,Vessie-Voies urinaires,Incidence,17,1.1,,2,8.72
2937,Femme,2013,75+,C67,Tumeur maligne de la vessie,Vessie-Voies urinaires,Incidence,15,3.6,,2,40.27
5578,Homme,2012,50-74,C67,Tumeur maligne de la vessie,Vessie-Voies urinaires,Mortalité,14,1.7,,2,8.36
2918,Femme,2009,75+,C67,Tumeur maligne de la vessie,Vessie-Voies urinaires,Incidence,12,3.8,,2,50.99
6156,Homme,2016,75+,C67,Tumeur maligne de la vessie,Vessie-Voies urinaires,Mortalité,12,2.6,,2,49.58
2998,Homme,2013,75+,C67,Tumeur maligne de la vessie,Vessie-Voies urinaires,Incidence,11,2.6,,2,57.3
3781,Homme,2009,Tous ages,C67,Tumeur maligne de la vessie,Vessie-Voies urinaires,Mortalité,15,1.2,72.0,2,1.68
1612,Homme,2021,25-49,C73,Tumeur maligne de la thyroïde,Thyroïde,Incidence,10,3.2,,2,3.67
6076,Femme,2015,75+,C73,Tumeur maligne de la thyroïde,Thyroïde,Mortalité,10,4.3,,2,39.88
6111,Femme,2019,75+,C73,Tumeur maligne de la thyroïde,Thyroïde,Mortalité,10,3.5,,2,29.39
3799,Homme,2021,Tous ages,C73,Tumeur maligne de la thyroïde,Thyroïde,Mortalité,15,1.0,67.5,2,1.33
5568,Homme,2018,50-74,C73,Tumeur maligne de la thyroïde,Thyroïde,Mortalité,11,1.8,,2,6.78
6071,Femme,2011,75+,C73,Tumeur maligne de la thyroïde,Thyroïde,Mortalité,8,4.4,,2,48.68
3790,Femme,2021,Tous ages,C73,Tumeur maligne de la thyroïde,Thyroïde,Mortalité,17,1.1,85.0,2,0.53
3811,Homme,2017,Tous ages,C73,Tumeur maligne de la thyroïde,Thyroïde,Mortalité,19,0.9,68.0,2,1.02
3000,Femme,2019,75+,C73,Tumeur maligne de la thyroïde,Thyroïde,Incidence,11,2.5,,2,29.39
5583,Homme,2014,50-74,C73,Tumeur maligne de la thyroïde,Thyroïde,Mortalité,15,1.6,,2,7.54
712,Femme,2008,00-24,C73,Tumeur maligne de la thyroïde,Thyroïde,Incidence,1,50.0,,2,3.67
5569,Homme,2021,50-74,C73,Tumeur maligne de la thyroïde,Thyroïde,Mortalité,13,1.8,,2,7.38
6112,Femme,2021,75+,C73,Tumeur maligne de la thyroïde,Thyroïde,Mortalité,11,3.5,,2,26.53
2534,Homme,2014,50-74,C73,Tumeur maligne de la thyroïde,Thyroïde,Incidence,17,0.7,,2,8.02
5557,Femme,2016,50-74,C73,Tumeur maligne de la thyroïde,Thyroïde,Mortalité,12,2.1,,2,6.64
4733,Homme,2019,25-49,C00-13,,Lèvre_bouche_pharynx,Mortalité,5,8.7,,2,3.76
2970,Femme,2017,75+,C00-13,,Lèvre_bouche_pharynx,Incidence,10,3.0,,2,36.07
6084,Femme,2010,75+,C00-13,,Lèvre_bouche_pharynx,Mortalité,9,4.1,,2,48.08
6105,Homme,2011,75+,C00-13,,Lèvre_bouche_pharynx,Mortalité,11,3.6,,2,59.42
5525,Femme,2011,50-74,C00-13,,Lèvre_bouche_pharynx,Mortalité,12,2.4,,2,8.51
5448,Femme,2009,50-74,C00-13,,Lèvre_bouche_pharynx,Mortalité,7,3.9,,2,9.36
1704,Femme,2010,25-49,C00-13,,Lèvre_bouche_pharynx,Incidence,11,1.8,,2,4.62
6063,Femme,2013,75+,C00-13,,Lèvre_bouche_pharynx,Mortalité,9,4.5,,2,44.12
1581,Homme,2011,25-49,C00-13,,Lèvre_bouche_pharynx,Incidence,9,3.9,,2,3.87
2931,Femme,2013,75+,C00-13,,Lèvre_bouche_pharynx,Incidence,13,3.6,,2,44.12
2963,Femme,2010,75+,C00-13,,Lèvre_bouche_pharynx,Incidence,8,3.1,,2,48.08
6161,Homme,2020,75+,C00-13,,Lèvre_bouche_pharynx,Mortalité,13,2.4,,2,41.78
3985,Homme,2009,00-24,C00-97,,Tous cancers,Mortalité,0,1.0,,2,4.14
3995,Homme,2019,00-24,C00-97,,Tous cancers,Mortalité,0,1.0,,2,5.04
1580,Homme,2011,25-49,C18-20,,Colon-rectum,Incidence,8,3.9,,2,4.38
4694,Homme,2009,25-49,C18-20,,Colon-rectum,Mortalité,3,13.3,,2,4.34
4727,Femme,2017,25-49,C18-20,,Colon-rectum,Mortalité,5,8.7,,2,3.72
1591,Homme,2017,25-49,C18-20,,Colon-rectum,Incidence,9,3.6,,2,3.83
4720,Homme,2015,25-49,C18-20,,Colon-rectum,Mortalité,4,9.1,,2,4.25
1671,Femme,2008,25-49,C18-20,,Colon-rectum,Incidence,7,2.0,,2,4.95
5520,Femme,2018,50-74,C23-24,,Vésicule - Voies biliaires,Mortalité,12,2.5,,2,6.26
5615,Homme,2016,50-74,C23-24,,Vésicule - Voies biliaires,Mortalité,15,1.4,,2,7.45
3779,Femme,2015,Tous ages,C23-24,,Vésicule - Voies biliaires,Mortalité,15,1.2,81.5,2,0.8
5570,Homme,2009,50-74,C23-24,,Vésicule - Voies biliaires,Mortalité,11,1.8,,2,9.16
5587,Homme,2019,50-74,C23-24,,Vésicule - Voies biliaires,Mortalité,15,1.6,,2,6.08
5586,Homme,2013,50-74,C23-24,,Vésicule - Voies biliaires,Mortalité,13,1.6,,2,7.94
2544,Homme,2020,50-74,C23-24,,Vésicule - Voies biliaires,Incidence,18,0.6,,2,7.42
3010,Femme,2021,75+,C23-24,,Vésicule - Voies biliaires,Incidence,15,2.4,,2,29.47
3060,Homme,2017,75+,C23-24,,Vésicule - Voies biliaires,Incidence,15,1.9,,2,45.93
6064,Femme,2013,75+,C23-24,,Vésicule - Voies biliaires,Mortalité,10,4.5,,2,40.27
5601,Homme,2015,50-74,C23-24,,Vésicule - Voies biliaires,Mortalité,14,1.5,,2,7.22
559,Femme,2018,Tous ages,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Incidence,20,0.4,66.5,2,1.11
560,Homme,2021,Tous ages,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Incidence,19,0.4,49.0,2,1.14
2523,Femme,2018,50-74,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Incidence,18,0.7,,2,6.18
4693,Homme,2009,25-49,C33-34,,Bronches-Poumon,Mortalité,2,13.3,,2,4.59
1696,Femme,2010,25-49,C33-34,,Bronches-Poumon,Incidence,9,1.8,,2,4.33
5540,Femme,2020,50-74,C64-65,,Rein,Mortalité,10,2.3,,2,7.04
6057,Femme,2014,75+,C64-65,,Rein,Mortalité,7,4.7,,2,37.92
552,Femme,2010,Tous ages,C64-65,,Rein,Incidence,18,0.5,61.5,2,1.59
1693,Femme,2021,25-49,C64-65,,Rein,Incidence,9,1.9,,2,3.78
2960,Femme,2014,75+,C64-65,,Rein,Incidence,8,3.3,,2,37.92
5600,Homme,2017,50-74,C64-65,,Rein,Mortalité,16,1.5,,2,7.1
3777,Femme,2019,Tous ages,C64-65,,Rein,Mortalité,14,1.2,72.5,2,1.08
3788,Femme,2017,Tous ages,C64-65,,Rein,Mortalité,19,1.1,79.5,2,0.72
5504,Femme,2019,50-74,C64-65,,Rein,Mortalité,11,2.7,,2,5.98
6119,Femme,2017,75+,C64-65,,Rein,Mortalité,14,3.4,,2,36.07
6137,Homme,2015,75+,C70-72,,Système nerveux central,Mortalité,9,3.2,,2,49.31
701,Femme,2021,00-24,C70-72,,Système nerveux central,Incidence,1,100.0,,2,4.71
1598,Homme,2016,25-49,C70-72,,Système nerveux central,Incidence,11,3.6,,2,3.73
4023,Femme,2012,00-24,C70-72,,Système nerveux central,Mortalité,1,100.0,,2,3.81
2532,Homme,2016,50-74,C70-72,,Système nerveux central,Incidence,18,0.7,,2,6.51
3795,Femme,2016,Tous ages,C70-72,,Système nerveux central,Mortalité,14,1.0,39.5,2,1.59
1731,Femme,2017,25-49,C70-72,,Système nerveux central,Incidence,13,1.6,,2,3.79
1597,Homme,2014,25-49,C70-72,,Système nerveux central,Incidence,13,3.6,,2,3.64
5567,Homme,2021,50-74,C70-72,,Système nerveux central,Mortalité,12,1.8,,2,5.2
4025,Femme,2019,00-24,C70-72,,Système nerveux central,Mortalité,1,100.0,,2,5.34
6145,Homme,2018,75+,C91-95,,Leucémies,Mortalité,12,2.7,,2,45.52
1668,Femme,2012,25-49,C91-95,,Leucémies,Incidence,9,2.1,,2,4.01
5487,Femme,2010,50-74,C91-95,,Leucémies,Mortalité,10,3.1,,2,9.09
6093,Homme,2010,75+,C91-95,,Leucémies,Mortalité,8,3.8,,2,68.37
740,Homme,2017,00-24,C91-95,,Leucémies,Incidence,2,25.0,,2,3.43
746,Femme,2011,00-24,C91-95,,Leucémies,Incidence,2,22.2,,2,3.83
6128,Homme,2013,75+,C91-95,,Leucémies,Mortalité,7,3.2,,2,53.73
6082,Femme,2010,75+,C91-95,,Leucémies,Mortalité,8,4.1,,2,51.12
5573,Homme,2012,50-74,C91-95,,Leucémies,Mortalité,12,1.7,,2,7.41
3005,Femme,2021,75+,C91-95,,Leucémies,Incidence,13,2.4,,2,26.53
4717,Femme,2014,25-49,C91-95,,Leucémies,Mortalité,4,9.5,,2,3.63
5512,Femme,2013,50-74,C91-95,,Leucémies,Mortalité,11,2.5,,2,7.81
1703,Femme,2016,25-49,C91-95,,Leucémies,Incidence,11,1.8,,2,3.91
6073,Femme,2015,75+,C91-95,,Leucémies,Mortalité,7,4.3,,2,39.88
6102,Homme,2011,75+,C91-95,,Leucémies,Mortalité,10,3.6,,2,64.46
5606,Homme,2016,50-74,C91-95,,Leucémies,Mortalité,11,1.4,,2,7.03
2976,Femme,2015,75+,C91-95,,Leucémies,Incidence,12,2.9,,2,39.88
4698,Homme,2009,25-49,C91-95,,Leucémies,Mortalité,5,13.3,,2,4.73
1554,Homme,2018,25-49,"C88,C90",,Myélomes,Incidence,8,4.8,,2,3.82
3759,Femme,2013,Tous ages,"C88,C90",,Myélomes,Mortalité,15,1.4,65.5,2,1.33
2486,Femme,2014,50-74,"C88,C90",,Myélomes,Incidence,15,1.0,,2,7.1
2996,Homme,2015,75+,"C88,C90",,Myélomes,Incidence,10,2.6,,2,51.74
3044,Homme,2016,75+,"C88,C90",,Myélomes,Incidence,12,2.1,,2,49.58
6142,Homme,2017,75+,"C88,C90",,Myélomes,Mortalité,8,2.8,,2,47.51
3775,Femme,2020,Tous ages,"C88,C90",,Myélomes,Mortalité,14,1.2,73.5,2,0.86
1662,Femme,2013,25-49,"C88,C90",,Myélomes,Incidence,12,2.3,,2,3.93
5503,Femme,2014,50-74,"C88,C90",,Myélomes,Mortalité,10,2.7,,2,7.56
1678,Femme,2008,25-49,"C88,C90",,Myélomes,Incidence,8,2.0,,2,4.9
2965,Femme,2010,75+,"C88,C90",,Myélomes,Incidence,10,3.1,,2,48.08
5450,Femme,2009,50-74,"C88,C90",,Myélomes,Mortalité,8,3.9,,2,8.72
6110,Femme,2019,75+,"C88,C90",,Myélomes,Mortalité,9,3.5,,2,32.6
4734,Femme,2017,25-49,"C88,C90",,Myélomes,Mortalité,6,8.7,,2,3.85
4743,Homme,2017,25-49,"C82-86,C96",,LMNH,Mortalité,5,7.7,,2,3.77
6121,Homme,2021,75+,"C82-86,C96",,LMNH,Mortalité,8,3.3,,2,40.29
5515,Femme,2018,50-74,"C82-86,C96",,LMNH,Mortalité,11,2.5,,2,6.19
5556,Femme,2016,50-74,"C82-86,C96",,LMNH,Mortalité,11,2.1,,2,7.16
1568,Homme,2009,25-49,"C82-86,C96",,LMNH,Incidence,10,4.1,,2,5.0
5536,Femme,2020,50-74,"C82-86,C96",,LMNH,Mortalité,9,2.3,,2,6.58
1690,Femme,2009,25-49,"C82-86,C96",,LMNH,Incidence,10,1.9,,2,4.47
1660,Femme,2013,25-49,"C82-86,C96",,LMNH,Incidence,11,2.3,,2,3.68
2986,Homme,2012,75+,"C82-86,C96",,LMNH,Incidence,9,2.7,,2,65.02
1724,Femme,2017,25-49,"C82-86,C96",,LMNH,Incidence,11,1.6,,2,4.38
2526,Homme,2010,50-74,"C82-86,C96",,LMNH,Incidence,17,0.7,,2,9.27
2914,Femme,2009,75+,"C82-86,C96",,LMNH,Incidence,9,3.8,,2,53.7
1601,Homme,2019,25-49,"C82-86,C96",,LMNH,Incidence,9,3.4,,2,4.0
526,Femme,2011,Tous ages,C15,Tumeur maligne de l'oesophage,Oesophage,Incidence,21,0.8,63.0,3,2.03
1474,Homme,2012,25-49,C16,Tumeur maligne de l'estomac,Estomac,Incidence,7,7.9,,3,6.14
1552,Homme,2021,25-49,C16,Tumeur maligne de l'estomac,Estomac,Incidence,6,4.8,,3,6.55
